Opening,Opening.1,Title,Director,Cast,Genre,Year,Source,Studio,Production house
JUL,22.0,Singham,Rohit Shetty,"Ajay Devgn, Kajal Aggarwal, Prakash Raj",Action,2011,,,
JUL,29.0,Khap,Ajai Sinha,"Om Puri, Govind Namdeo, Manoj Pahwa, Yuvika Chaudhary, Mohnish Bahl",Social,2011,,,
JUL,29.0,Gandhi to Hitler,Rakesh Ranjan Kumar,"Neha Dhupia, Raghubir Yadav",Biographical,2011,,,
JUL,29.0,Bubble Gum,Sanjivan Lal,"Sohail Lakhani, Apoorva Arora, Sachin Khedekar, Tanvi Azmi",Drama,2011,,,
AUG,5.0,Chala Mussaddi... Office Office,Rajiv Mehra,"Pankaj Kapoor, Deven Bhojani, Manoj Pahwa, Sanjay Mishra, Hemant Pandey, Asawari Joshi, Gaurav Kapoor, Farida Jalal, Makrand Deshpande",Comedy/Social,2011,,,
AUG,5.0,I Am Kalam,Nila Madhab Panda,"Harsh Mayar, Gulshan Grover",Drama,2011,,,
AUG,5.0,Milta Hai Chance By Chance,Ramesh Modi,"Gracy Singh, Aslam Khan, Vishal Kaushik, Sana Govi, Reshma Modi, Mahesh Thakur",Comedy/Romance,2011,,,
AUG,5.0,Warning,Karan Razdan,"Jannat Zubair Rahmani, Atul Kulkarni, Rituparna Sengupta, Anupam Kher, Satish Kaushik, Ila Arun",Horror,2011,,,
AUG,12.0,Aarakshan,Prakash Jha,"Amitabh Bachchan, Saif Ali Khan, Manoj Bajpai, Deepika Padukone, Prateik Babbar",Social,2011,,,
AUG,12.0,Phhir,Girish Dhamija,"Rajneesh Duggal, Adah Sharma, Roshni Chopra",Thriller,2011,,,
AUG,19.0,Chatur Singh Two Star,Ajay Chandok,"Sanjay Dutt, Ameesha Patel, Suresh Menon",Comedy,2011,,,
AUG,19.0,Not a Love Story,Ram Gopal Varma,"Mahie Gill, Deepak Dobriyal, Ajay Gehi",Crime,2011,,,
AUG,19.0,Sahi Dhandhe Galat Bande,Parvin Dabas,"Parvin Dabas, Sharat Saxena, Vansh Bharadwaj, Anupam Kher, Ashish Nayyar, Kuldip Ruhil",Comedy,2011,,,
AUG,26.0,Chitkabrey – Shades of Grey,Suneet Arora,"Ravi Kissen, Rahul Singh, Rajesh Shringapure, Sanjay Swaraj, Akshay Singh, Bobby Vats, Divya Dwivedi",Social,2011,,,
AUG,26.0,Shabri,Lalit Marathe,Isha Koppikar,Action,2011,,,
AUG,26.0,Yeh Dooriyan,Deepshika,"Deepshika, Kaishav Arora",Romance,2011,,,
AUG,31.0,Bodyguard,Siddique,"Salman Khan, Kareena Kapoor, Hazel Keech",Romance/Action,2011,,,
AUG,31.0,Mummy Punjabi,Pammi Somal,"Kirron Kher, Jackie Shroff, Divya Dutta",Comedy,2011,,,
SEP,2.0,That Girl in Yellow Boots,Anurag Kashyap,"Kalki Koechlin, Naseeruddin Shah",Social,2011,,,
SEP,9.0,Mere Brother Ki Dulhan,Ali Abbas Zafar,"Imran Khan, Katrina Kaif, Ali Zafar, Tara D’Souza",Romance/Comedy,2011,,,
SEP,16.0,Rivaaz,Ashok Nanda,"Deepti Naval, Reema Lagoo, Meghna Naidu",Social,2011,,,
SEP,23.0,Mausam,Pankaj Kapoor,"Shahid Kapoor, Sonam Kapoor, Anupam Kher",Romance,2011,,,
SEP,23.0,Speedy Singhs,Robert Lieberman,"Anupam Kher, Gurpreet Guggi, Vinay Virmani",Drama,2011,,,
SEP,23.0,U R My Jaan,Aron Govil,"Mikaal Zulfikaar, Priti Soni, Aman Verma",Romance,2011,,,
SEP,30.0,Force,Nishikant Kamat,"John Abraham, Genelia D'Souza",Action,2011,,,
SEP,30.0,Hum Tum Shabana,Sagar Ballary,"Tusshar Kapoor, Shreyas Talpade, Minnisha Lamba",Romance/Comedy,2011,,,
SEP,30.0,"Saheb, Biwi Aur Gangster",Tigmanshu Dhulia,"Jimmy Sheirgill, Mahie Gill, Randeep Hooda",Action/Thriller,2011,,,
SEP,30.0,Tere Mere Phere,Deepa Sahi,"Vinay Pathak, Riya Sen, Jagrat Desai, Sasha Goradia",Romantic/Comedy,2011,,,
SEP,30.0,Chargesheet,Dev Anand,"Dev Anand, Jackie Shroff, Naseeruddin Shah, Divya Dutta",Drama/Thriller,2011,,,
SEP,30.0,Na Jaane Kabse hum hi,Pammi Somal,"Garry Gill, Amrita Prakash, Sharat Saxena, Gurpreet Ghuggi, Lilette Dubey, Javed Sheikh",Romance,2011,,,
SEP,,,,,,2011,,,
SEP,,,,,,2011,,,
OCT,6.0,Rascals,David Dhawan,"Ajay Devgn, Sanjay Dutt, Arjun Rampal, Kangana Ranaut",Comedy/Action,2011,,,
OCT,7.0,Love Breakups Zindagi,Sahil Sangha,"Zayed Khan, Dia Mirza",Romantic,2011,,,
OCT,14.0,My Friend Pinto,Raghav Dar,"Prateik Babbar, Kalki Koechlin, Manisha Koirala, Naseeruddin Shah, Shruti Seth",Romance/Comedy/Crime,2011,,,
OCT,14.0,Mujhse Fraaandship Karoge,Nupur Asthana,"Saqib Saleem, Saba Azad, Nishant Dahiya, Tara D'Souza",Comedy/Romance,2011,,,
OCT,14.0,Mod,Nagesh Kukunoor,"Ayesha Takia, Rannvijay Singh, Raghuvir Yadav, Tanvi Azmi, Anant Mahadevan",Romance/Drama,2011,,,
OCT,14.0,Aazaan,Prashant Chadha,"Sachiin J Joshi, Candice Boucher, Arya Babbar, Dalip Tahil",Action/Thriller,2011,,,
OCT,26.0,Ra.One,Anubhav Sinha,"Shahrukh Khan, Kareena Kapoor, Arjun Rampal, Shahana Goswami",Action/Sci-Fi,2011,,,
OCT,27.0,Tell Me O Kkhuda,"Mayur Puri, Hema Malini","Esha Deol, Vinod Khanna, Rishi Kapoor, Arjan Bajwa, Dharmendra",Drama,2011,,,
OCT,27.0,Damadamm!,Swapna Waghmare,"Himesh Reshammiya, Purbi Joshi, Sonal Sehgal",Comedy,2011,,,
NOV,4.0,Loot,Rajneesh Thakur,"Govinda, Suniel Shetty, Javed Jaffrey, Shweta Bhardwaj, Mahakshay Chakraborty",Comedy,2011,,,
NOV,4.0,Miley Naa Miley Hum,Tanveer Khan,"Chirag Paswan, Kangana Ranaut, Kabir Bedi, Poonam Dhillon",Romance/Drama,2011,,,
NOV,11.0,Rockstar,Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor",Romance/Drama,2011,,,
NOV,15.0,Super K – The Movie,Vijay S. BhanushaliSmita Maroo,,Animation,2011,,,
NOV,18.0,Shakal Pe Mat Ja,Shubh Mukherjee,"Shubh Mukherjee, Pratik Katare, Saurabh Shukla, Raghuveer Yadav, Aamna Shariff, Zakir Hussain",Comedy,2011,,,
NOV,25.0,Desi Boyz,Rohit Dhawan,"Akshay Kumar, John Abraham, Deepika Padukone, Chitrangada Singh, Omi Vaidya",Comedy,2011,,,
DEC,2.0,The Dirty Picture,Milan Luthria,"Vidya Balan, Naseeruddin Shah, Tusshar Kapoor, Emraan Hashmi",Drama,2011,,,
DEC,9.0,Ladies vs Ricky Bahl,Maneesh Sharma,"Ranveer Singh, Anushka Sharma, Parineeti Chopra, Dipannita Sharma, Aditi Sharma",Romance/Comedy/Crime,2011,,,
DEC,16.0,Jo Hum Chahein,Pawan Gill,"Sunny Gill, Simran Mundi, Alyy Khan, Achint Kaur, Yuri Suri",Romance/Drama,2011,,,
DEC,23.0,Don 2,Farhan Akhtar,"Shahrukh Khan, Priyanka Chopra, Lara Dutta, Boman Irani, Alyy Khan, Kunal Kapoor, Om Puri",Action/Thriller,2011,,,
JAN,6,Players,Abbas-Mustan,"Abhishek Bachchan, Sonam Kapoor, Bipasha Basu, Neil Nitin Mukesh, Bobby Deol, Omi Vaidya, Sikander Kher[3]",Action/Thriller,2012,,,
JAN,13,Chaalis Chauraasi 4084,Hriday Shetty,"Naseeruddin Shah, Atul Kulkarni, Kay Kay Menon, Ravi Kishan[4]",Comedy/Crime,2012,,,
JAN,13,Ghost,Puja Jatinder Bedi,"Shiney Ahuja, Sayali Bhagat, Deepraj Rana[5]",Adult/Horror,2012,,,
JAN,13,Sadda Adda,Muazzam Beg,"Karanvir Sharma, Shaurya Chauhan, Bhaumik Sampat, Kahkkashan Aryan, Rohin Robert, Rohit Arora[6]",Comedy,2012,,,
JAN,26,Agneepath,Karan Malhotra,"Hrithik Roshan, Sanjay Dutt, Priyanka Chopra, Rishi Kapoor, Om Puri, Zarina Wahab[7]",Action/Drama,2012,,,
FEB,3,Gali Gali Chor Hai,Rumi Jaffrey,"Akshaye Khanna, Shriya Saran, Mugdha Godse, Satish Kaushik, Vijay Raaz[8]",Drama,2012,,,
FEB,3,Staying Alive,Anant Mahadevan,"Anant Mahadevan, Saurabh Shukla, Chandan Roy Sanyal[9]",Social,2012,,,
FEB,3,Love You To Death,Rafeeg Ellias,"Yuki Ellias, Chandan Roy Sanyal, Sheeba Chaddha, Suhasini Mulay[10]",Comedy,2012,,,
FEB,10,Ek Main Aur Ekk Tu,Shakun Batra,"Imran Khan, Kareena Kapoor, Boman Irani, Ram Kapoor, Ratna Pathak Shah[11]",Romance/Comedy,2012,,,
FEB,10,Valentine's Night,Krishan Kumar,"Payal Rohatgi, Sangram Singh, Rahul Minz, Neha Thakur[12]",Adult/Romance/Thriller,2012,,,
FEB,17,Ekk Deewana Tha,Gautham Menon,"Prateik Babbar, Amy Jackson, Manu Rishi, Ramesh Sippy, Sachin Khedekar[13]",Romance,2012,,,
FEB,17,?: A Question Mark,Allyson PatelYash Dave,"Maanvi Gagroo, Akhlaque Khan, Yaman Chatwal, Varun Thakur, Chirag Jain[14]",Adult/Horror,2012,,,
FEB,17,Married 2 America,Dilip Shankar,"Jackie Shroff, Archana Joglekar, Anjali Malhotra, Shweta Tiwari, Raghuveer Yadav, Chetan Pandit, Ashok Samarth, Akhilendra Mishra",Drama,2012,,,
FEB,24,Jodi Breakers,Ashwini Chaudhary,"Madhavan, Bipasha Basu, Omi Vaidya, Dipannita Sharma[15]",Romance,2012,,,
FEB,24,Tere Naal Love Ho Gaya,Mandeep Kumar,"Riteish Deshmukh, Genelia D'Souza, Om Puri[16]",Romance/Comedy,2012,,,
MAR,2,"London, Paris, New York",Anu Menon,"Ali Zafar, Aditi Rao Hydari[17]",Romance,2012,,,
MAR,2,Paan Singh Tomar,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill[18]",Crime,2012,,,
MAR,2,Will You Marry Me?,Aditya Dutt,"Shreyas Talpade, Mugdha Godse, Rajeev Khandelwal, Muzamil Ibrahim[19]",Romance,2012,,,
MAR,9,Kahaani,Sujoy Ghosh,"Vidya Balan, Parambrata Chatterjee[20]",Drama/Thriller,2012,,,
MAR,9,Chaar Din Ki Chandni,Samir Karnik,"Tusshar Kapoor, Kulraj Randhawa, Anupam Kher[20]",Comedy,2012,,,
MAR,16,Say Yes to Love,Mahrukh Mirza Beg,"Asad Mirza, Nazia Hussain, Aditya Raj Kapoor[21]",Romance,2012,,,
MAR,16,Akkad Bakkkad Bam Be Bo,Dweep Raj Kochhar,Dweep Raj Kochhar[22],Romance,2012,,,
MAR,16,Zindagi Tere Naam,Ashu Trikha,"Mithun Chakraborthy, Ranjeeta Kaur, Ashish Sharma[22]",Romance,2012,,,
MAR,30,Blood Money,Vishal Mahadkar,"Kunal Khemu, Amrita Puri[23]",Thriller,2012,,,
MAR,30,Agent Vinod,Sriram Raghavan,"Saif Ali Khan, Kareena Kapoor[21]",Suspense/Thriller,2012,,,
MAR,30,Bumboo,Jagdish Rajpurohit,"Sharat Saxena, Sanjay Mishra[21]",Comedy,2012,,,
APR,5,Housefull 2,Sajid Khan,"Akshay Kumar, Asin Thottumkal, Jacqueline Fernandez, John Abraham, Riteish Deshmukh, Zarine Khan, Shreyas Talpade, Shazahn Padamsee, Rishi Kapoor, Randhir Kapoor, Boman Irani, Mithun Chakraborty[24]",Action Comedy,2012,,,
APR,13,Bittoo Boss,Supavitra Babul,"Pulkit Samrat, Amita Pathak[25]",Comedy,2012,,,
APR,13,Vicky Donor,Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor[26]",Comedy,2012,,,
APR,13,Ab Hoga Dharna Unlimited,Deepak Tanwar,"Sourabh Malik, Rekha Rana, Omkar Das Manikpuri[27]",Drama,2012,,,
APR,20,Hate Story,Vivek Agnihotri,"Paoli Dam, Gulshan Devaiya, Nikhil Dwivedi[26]",Adult/Thriller,2012,,,
APR,20,Chhodo Kal Ki Baatein,Pramod Joshi,"Sachin Khedekar, Anjan Srivastav, Atul Parchure, Anupam Kher[27]",Comedy,2012,,,
APR,27,Tezz,Priyadarshan,"Ajay Devgn, Anil Kapoor, Kangana Ranaut, Zayed Khan, Sameera Reddy, Boman Irani, Mohanlal[28]",Action,2012,,,
APR,27,Life Ki Toh Lag Gayi,Rakesh Mehta,"Ranvir Shorey, Kay Kay Menon, Manu Rishi, Rukhsar Rehman, Neha Bhasin[28]",Comedy,2012,,,
MAY,4,Jannat 2,Kunal Deshmukh,"Emraan Hashmi, Randeep Hooda, Esha Gupta[29]",Crime/Thriller,2012,,,
MAY,4,Fatso!,Rajat Kapoor,"Ranvir Shorey, Gul Panag, Purab Kohli[29]",Comedy,2012,,,
MAY,4,The Forest,Ashvin Kumar,"Ankur Vikal, Nandana Sen, Jaaved Jaaferi[29]",Horror,2012,,,
MAY,4,"Love, Lies & Seeta",Chandra Pemmaraju,"Melanie Kannokada, Arjun Gupta, Lavrenti Lopes[29]",Comedy,2012,,,
MAY,11,Dangerous Ishq,Vikram Bhatt,"Karisma Kapoor, Rajneesh Duggal, Jimmy Sheirgill, Divya Dutta[30]",Romance/Thriller,2012,,,
MAY,11,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,"Voice-over by Kaustav Ghosh, Rupa Bhimani[31]",Animation,2012,,,
MAY,11,Ishaqzaade,Habib Faisal,"Arjun Kapoor, Parineeti Chopra[32]",Romance,2012,,,
MAY,18,Department,Ram Gopal Varma,"Amitabh Bachchan, Sanjay Dutt, Rana Daggubati, Anjana Sukhani, Lakshmi Manchu, Naseeruddin Shah[33]",Adult/Action/Crime,2012,,,
MAY,18,Mr. Bhatti on Chutti,Karan Razdan,"Anupam Kher, Abid Ali[34]",Comedy Film,2012,,,
MAY,25,Arjun: The Warrior Prince,Arnab Chaudhuri,"Voice-over by Yuddvir Bakolia, Anjan Srivastav, Sachin Khedekar, Ila Arun, Vishnu Sharma[35]",Computer-Animated,2012,,,
MAY,25,MLA,Shiv Dube,"Mukesh Tiwari, Omkar Das Manikpuri[36]",Crime,2012,,,
MAY,25,Rakhtbeej,Anil Balani,"Maanas Srivastavam, Sayantani Nandi[37]",romantic comedy,2012,,,
MAY,25,Yeh Khula Aasmaan,Gitanjali Sinha,"Raghuveer Yadav, Yashpal Sharma[37]",Romantic,2012,,,
MAY,25,"Love, Wrinkle-free",Sandeep Mohan,"Ash Chandler, Shernaz Patel[37]",Adult/Romantic,2012,,,
JUN,1,Rowdy Rathore,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Paresh Ganatra, Nassar[38]",Action/comedy,2012,,,
JUN,8,Shanghai,Dibakar Banerjee,"Emraan Hashmi, Abhay Deol, Kalki Koechlin, Prasenjit Chatterjee[39]",Political/Thriller,2012,,,
JUN,15,Qasam Se Qasam Se,Azim Rizvi,"Faith, Rakhi Sawant, Satish Kaushik, Mukesh Tiwari, Omkar Das Manikpuri[40]",Romance,2012,,,
JUN,22,Ferrari Ki Sawaari,Rajesh Mapuskar,"Sharman Joshi, Boman Irani[41]",Drama/Comedy,2012,,,
JUN,22,Teri Meri Kahaani,Kunal Kohli,"Shahid Kapoor, Priyanka Chopra, Prachi Desai[42]",Romance/Comedy,2012,,,
JUN,22,Gangs of Wasseypur,Anurag Kashyap,"Manoj Bajpai, Nawazuddin Siddiqui, Piyush Mishra, Richa Chadda, Huma Qureshi, Reema Sen[43]",Adult/Crime/Thriller,2012,,,
JUN,29,Maximum,Kabeer Kaushik,"Sonu Sood, Naseeruddin Shah, Neha Dhupia, Vinay Pathak[44]",Thriller,2012,,,
JUL,6,Bol Bachchan,Rohit Shetty,"Ajay Devgn, Abhishek Bachchan, Asin Thottumkal, Prachi Desai[45]",Comedy/Action,2012,,,
JUL,6,3 Bachelors,Ajay Sinha,"Sharman Joshi, Riya Sen, Raima Sen[46]",Comedy,2012,,,
JUL,13,Cocktail,Homi Adajania,"Saif Ali Khan, Deepika Padukone, Diana Penty, Boman Irani, Dimple Kapadia[47]",Romance,2012,,,
JUL,20,Gattu,Rajan Khosa,"Sarvasva, Mohammad Samad, Naresh Kumar[48]",Children,2012,,,
JUL,20,Challo Driver,Vickrant Mahajan,"Kainaz Motivala, Vickrant Mahajan, Prem Chopra, Manoj Pahwa[49]",Comedy,2012,,,
JUL,20,Mere Dost Picture Abhi Baki Hai,Rajnish Raj Thakur,"Suniel Shetty, Rajpal Yadav[50]",Comedy,2012,,,
JUL,27,Kyaa Super Kool Hain Hum,Sachin Yardi,"Tusshar Kapoor, Riteish Deshmukh, Neha Sharma, Sarah-Jane Dias[51]",Adult/Comedy,2012,,,
JUL,27,Aalaap,Manish Manikpuri,"Amit Purohit, Pitobash Tripathy, Gamya Wijayadasa, Rituparna Sengupta",Social,2012,,,
JUL,27,Overtime,Ajay Yadav,"Swati Sharma, Yashpal Sharma, Satish Kaushik[52]",Drama,2012,,,
AUG,3,Jism 2,Pooja Bhatt,"Sunny Leone, Arunoday Singh, Randeep Hooda[53]",Adult/Thriller,2012,,,
AUG,3,Krishna Aur Kans,Vikram Veturi,"Voice-over by Om Puri, Juhi Chawla, Manoj Bajpai, Anupam Kher, A. K. Hangal, Sachin Pilgaonkar, Supriya Pilgaonkar, Prachi Save[54][55]",Computer-Animated,2012,,,
AUG,8,Gangs of Wasseypur – Part 2,Anurag Kashyap,"Nawazuddin Siddiqui, Tigmanshu Dhulia, Piyush Mishra, Richa Chadda, Huma Qureshi, Reema Sen[56]",Adult/Crime/Thriller,2012,,,
AUG,10,Paanch Ghantey Mien Paanch Crore,Faisal Saif,"Meera, Abhishek Kumar, Kavita Radheshyam",Thriller,2012,,,
AUG,15,Ek Tha Tiger,Kabir Khan,"Salman Khan, Katrina Kaif, Ranvir Shorey, Girish Karnad[57]",Romance/Action,2012,,,
AUG,24,Shirin Farhad Ki Toh Nikal Padi,Bela Sehgal,"Boman Irani, Farah Khan[58]",Romance/Comedy,2012,,,
AUG,31,Joker,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minnisha Lamba[59]",Drama,2012,,,
AUG,31,Jalpari: The Desert Mermaid,Nila Madhab Panda,"Rahul Singh, Suhasini Mulay, Lehar Khan, Harsh Mayar, Tannishtha Chatterjee, Parvin Dabas",Thriller/Social,2012,,,
AUG,31,From Sydney with Love,Prateek Chakraborty,"Sharad Malhotra, Prateek Chakraborty, Evelyn Sharma, Bidita Bag[60]",Romantic,2012,,,
AUG,31,I M 24,Saurabh Shukla,"Ranvir Shorey, Neha Dhupia, Saurabh Shukla, Rajat Kapoor, Karan Singh Grover, Manjari Fadnis",Comedy,2012,,,
SEP,7,Raaz 3: The Third Dimension,Vikram Bhatt,"Emraan Hashmi, Bipasha Basu, Esha Gupta[61]",Adult/Suspense/Thriller,2012,,,
SEP,7,Chal Pichchur Banate Hain,Pritish Chakraborty,"Rahil Tandon, Bhavna Ruparel[62]",Comedy,2012,,,
SEP,14,Barfi!,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra, Ileana D'Cruz[63]",Romance/Comedy,2012,,,
SEP,14,Jeena Hai Toh Thok Daal,Manish Vatsalya,"Ravi Kishan, Yashpal Sharma, Govind Namdev, Hazel Crowney, Sharat Saxena[64]",Drama,2012,,,
SEP,21,Heroine,Madhur Bhandarkar,"Kareena Kapoor, Arjun Rampal, Randeep Hooda, Mugdha Godse, Rakesh Bapat, Divya Dutta[65]",Adult/Drama,2012,,,
SEP,28,Kamaal Dhamaal Malamaal,Priyadarshan,"Paresh Rawal, Om Puri, Nana Patekar, Shreyas Talpade, Rajpal Yadav, Madhurima[66]",Comedy,2012,,,
SEP,28,OMG – Oh My God!,Umesh Shukla,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Lubna Salim[67]",Comedy/Fantasy,2012,,,
OCT,5,English Vinglish,Gauri Shinde,"Sridevi, Priya Anand, Mehdi Nebbou, Amitabh Bachchan[68]",Drama,2012,,,
OCT,5,Kismet Love Paisa Dilli,Sanjay Khanduri,"Vivek Oberoi, Mallika Sherawat[69]",Comedy,2012,,,
OCT,12,Aiyyaa,Sachin Kundalkar,"Rani Mukerji, Prithviraj Sukumaran[70]",Rom-Com,2012,,,
OCT,12,Login,Sanjeev Reddy,"Himansu Bhatt, Radhika Roy, Akkash Basant, Rashmi Gautam, Nandini Rai[71]",Drama/Thriller,2012,,,
OCT,12,Chittagong,Bedabrata Pain,"Manoj Bajpai, Vega Tamotia, Nawazuddin Siddiqui, Barry John[72]",Drama,2012,,,
OCT,12,Delhi Safari,Nikhil Advani,"Voice-over by Akshaye Khanna, Suniel Shetty, Urmila Matondkar, Boman Irani, Govinda, Swini Khara[73]",Computer Animated,2012,,,
OCT,12,Bhoot Returns,Ram Gopal Verma,"Manisha Koirala, J. D. Chakravarthy[74]",Horror,2012,,,
OCT,19,Student of the Year,Karan Johar,"Sidharth Malhotra, Alia Bhatt, Varun Dhawan, Rishi Kapoor[75]",Romance/Comedy,2012,,,
OCT,24,Chakravyuh,Prakash Jha,"Arjun Rampal, Abhay Deol, Esha Gupta, Manoj Bajpai, Kabir Bedi[76]",Political Thriller,2012,,,
OCT,26,Ajab Gazabb Love,Sanjay Gadhvi,"Jackky Bhagnani, Nidhi Subbaiah, Arjun Rampal, Darshan Jariwala, Kirron Kher[77]",Comedy,2012,,,
OCT,26,Rush,"Shamin Desai, Priyanka Desai","Emraan Hashmi, Neha Dhupia, Sagarika Ghatge, Aditya Pancholi[78]",Thriller/Crime,2012,,,
NOV,2,Luv Shuv Tey Chicken Khurana,Sameer Sharma,"Kunal Kapoor, Huma Qureshi[79]",Comedy,2012,,,
NOV,2,1920: The Evil Returns,Bhushan Patel,"Aftab Shivdasani, Tia Bajpai, Vidya Malvade[80]",Horror,2012,,,
NOV,2,Ata Pata Laapata,Rajpal Yadav,"Rajpal Yadav, Ashutosh Rana, Asrani[81]",Musical Comedy,2012,,,
NOV,2,Sons of Ram,Kushal Ruia,"Voice over by Sunidhi Chauhan, Aditya Kapadia, Devansh Doshi, Saptharishi Ghosh[82]",Animation/Drama/Children,2012,,,
NOV,2,Future To Bright Hai Ji,Sanjay Amar,"Aamir Bashir, Sonal Sehgal, Satish Kaushik[83]",Drama,2012,,,
NOV,13,Jab Tak Hai Jaan,Yash Chopra,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma[84]",Romance/Drama,2012,,,
NOV,13,Son Of Sardaar,Ashwni Dhir,"Ajay Devgn, Sonakshi Sinha, Sanjay Dutt, Juhi Chawla[85]",Comedy,2012,,,
NOV,30,Talaash: The Answer Lies Within,Reema Kagti,"Aamir Khan, Rani Mukerji, Kareena Kapoor, Nawazuddin Siddiqui, Rajkumar Rao[86]",Drama/Suspense,2012,,,
DEC,7,Khiladi 786,Ashish R Mohan,"Akshay Kumar, Asin Thottumkal, Mithun Chakraborty, Raj Babbar, Himesh Reshammiya, Paresh Rawal[87]",Action/Comedy,2012,,,
DEC,12,The Last Act,12 directors,Saurabh Shukla[88],Anthology,2012,,,
DEC,14,Cigarette Ki Tarah,Akashaditya Lama,"Bhoop Yaduvanshi, Prashant Narayanan, Madhurima Tuli, Sudesh Berry[89]",Drama/Thriller,2012,,,
DEC,21,Dabangg 2,Arbaaz Khan,"Salman Khan, Sonakshi Sinha, Arbaaz Khan, Prakash Raj, Vinod Khanna[90]",Action/Comedy,2012,,,
JAN,4.0,Table No. 21,Aditya Datt,"Paresh Rawal, Rajeev Khandelwal, Tina Desai",Thriller/Drama,2013,[4],,
JAN,4.0,Dehraadun Diary,Milind Ukey,"Adhyayan Suman, Rohit Bakshi, Ragini Nandwani, Ashwini Kalsekar, Rati Agnihotri",Thriller,2013,[5],,
JAN,4.0,Meri Shadi Karao,Syed Noor,Gurdeep Singh Mehndi,Comedy,2013,[6],,
JAN,11.0,Matru Ki Bijlee Ka Mandola,Vishal Bhardwaj,"Imran Khan, Anushka Sharma, Pankaj Kapur",Comedy,2013,[7],,
JAN,11.0,Pyaar Mein Aisa Hota Hai,Rajesh Kumar,"Mohd Nazim, Aanamika Bawa, Rohit Rajawat, Aayushi Sharma",Thriller,2013,[8],,
JAN,11.0,Gangoobai,Priya Krishnaswamy,"Sarita Joshi, Purab Kohli, Mita Vasisht",Drama,2013,[9],,
JAN,18.0,Inkaar,Sudhir Mishra,"Arjun Rampal, Chitrangada Singh, Deepti Naval, Kanwaljit Singh",Romance/Crime,2013,[10],,
JAN,18.0,Mumbai Mirror,Ankush Bhatt,"Sachiin Joshi, Gihana Khan, Prakash Raj",Action,2013,[11],,
JAN,18.0,Bandook,Aditya Om,"Aditya Om, Manisha Kelkar, Arshad Khan",Crime,2013,[12],,
JAN,25.0,Race 2,Abbas-Mustan,"Saif Ali Khan, Deepika Padukone, John Abraham, Jacqueline Fernandez, Anil Kapoor, Ameesha Patel",Action/Thriller,2013,[13],,
JAN,25.0,Akaash Vani,Luv Ranjan,"Kartik Tiwari, Nushrat Bharucha",Romance,2013,[14],,
JAN,25.0,Main Krishna Hoon,Rajiv S. Ruia,"Hrithik Roshan, Juhi Chawla, Rajneesh Duggal, Misti Mukherjee, Katrina Kaif",Animation/Musical,2013,[15],,
FEB,1.0,David,Bejoy Nambiar,"Vikram, Lara Dutta, Vinay Virmani, Neil Nitin Mukesh, Tabu",Crime,2013,[16],,
FEB,1.0,Vishwaroopam,Kamal Haasan,"Kamal Haasan, Pooja Kumar, Shekhar Kapur, Andrea Jeremiah, Rahul Bose",Action,2013,[17],,
FEB,1.0,Mai...,Mahesh Kodiyal,"Asha Bhosle, Ram Kapoor, Padmini Kolhapure",Drama/Family,2013,[18],,
FEB,1.0,Listen... Amaya,Avinash Kumar Singh,"Farooq Sheikh, Deepti Naval, Swara Bhaskar",Drama,2013,[19],,
FEB,8.0,Special 26,Neeraj Pandey,"Akshay Kumar, Kajal Aggarwal, Manoj Bajpayee, Anupam Kher, Jimmy Sheirgill[20]",Drama/Heist,2013,,,
FEB,8.0,ABCD: Any Body Can Dance,Remo D'Souza,"Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb, Punit Pathak, Dharmesh Yelande, Salman Yusuff Khan",Drama/Dance,2013,,,
FEB,8.0,The Unsound,Alok Shrivastava,"Shadaab Khan, Anurita Jha[21]",Thriller,2013,,,
FEB,15.0,Jayantabhai Ki Luv Story,Vinnil Markan,"Vivek Oberoi, Neha Sharma[22]",Comedy/Romance,2013,,,
FEB,15.0,Murder 3,Vishesh Bhatt,"Randeep Hooda, Aditi Rao Hydari, Mona Lizza",Thriller,2013,[23],,
FEB,22.0,Kai Po Che!,Abhishek Kapoor,"Sushant Singh Rajput, Rajkumar Rao, Amit Sadh, Amrita Puri",Drama,2013,[24],,
FEB,22.0,Zila Ghaziabad,Anand Kumar,"Arshad Warsi, Vivek Oberoi, Sanjay Dutt, Minissha Lamba, Ravi Kishan, Paresh Rawal",Action,2013,[25],,
MAR,1.0,"I, Me Aur Main",Kapil Sharma,"John Abraham, Prachi Desai, Chitrangda Singh",Romance/Comedy,2013,[26],,
MAR,1.0,Bloody Isshq,Arup Dutta,"Akash Singh, Shilpa Anand, Tripta Parashar",Romance/Thriller,2013,[27],,
